"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAF","BP_OAP","BP_OECD","BP_OEE","BP_OME","BP_OSCA","BP_TAF","BP_TAP","BP_TEE","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CZ","DE","DK","DZ","EC","EG","ES","FI","FR","GB","GR","HK","HU","ID","IE","IL","IN","IR","IT","JP","KR","KW","KZ","LT","MX","MY","NL","NO","NZ","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
1965,0.0,0.0,0.0,0.296,"na",0.0,0.0,0.0,2.931,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,1.644,3.031,0.0,0.345,0.0,5.02,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.348,0.0,0.0,0.0,0.048,0.207,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.1,0.0,0.0,"na",0.345,"na",0.0,0.0,0.0
1966,0.0,0.0,0.0,0.284,"na",0.0,0.0,0.0,4.017,0.0,0.0,0.0,0.0,6.165,0.0,0.0,0.0,0.0,1.643,4.139,0.0,0.383,0.0,6.165,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.359,0.0,0.0,0.0,0.076,0.2,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.122,0.0,0.0,"na",0.383,"na",0.0,0.0,0.0
1967,0.0,0.0,0.0,0.29,"na",0.0,0.0,0.0,4.354,0.0,0.0,0.0,0.0,6.425,0.0,0.0,0.0,0.0,1.424,4.527,0.0,0.474,0.0,6.425,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.475,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.134,0.0,0.0,0.0,0.082,0.192,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.173,0.0,0.0,"na",0.474,"na",0.0,0.0,0.0
1968,0.0,0.0,0.0,0.282,"na",0.0,0.0,0.0,4.859,0.0,0.0,0.0,0.0,7.244,0.0,0.0,0.0,0.0,1.577,5.038,0.0,0.629,0.0,7.244,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.088,0.228,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.179,0.0,0.0,"na",0.629,"na",0.0,0.0,0.0
1969,0.0,0.0,0.0,0.281,"na",0.0,0.0,0.0,5.328,0.0,0.0,0.0,0.0,7.915,0.002,0.0,0.0,0.0,1.608,5.508,0.0,0.799,0.0,7.915,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.327,0.0,0.0,0.0,0.169,0.28,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.178,0.0,0.0,"na",0.799,"na",0.0,0.0,0.0
1970,0.0,0.056,0.0,0.261,"na",0.0,0.0,0.0,7.009,0.0,0.571,0.0,0.0,9.785,0.012,0.0,0.0,0.0,1.777,7.187,0.0,0.821,0.571,10.356,0.515,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.047,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228,0.243,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.273,0.0,0.0,0.0,0.128,0.186,0.0,0.0,"na",0.0,0.13,0.0,0.0,0.0,"na",0.166,0.0,0.0,"na",0.821,"na",0.0,0.0,0.0
1971,0.0,0.059,0.0,0.263,"na",0.0,0.0,0.0,7.126,0.0,2.251,0.164,0.0,9.929,0.012,0.0,1.133,0.164,1.755,7.3,0.0,0.808,2.153,12.18,0.633,"na",0.0,0.0,0.066,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.052,0.0,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.209,0.236,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.256,0.227,0.0,0.0,0.169,0.143,0.0,0.0,"na",0.0,0.16,0.0,0.0,0.0,"na",0.162,0.035,0.0,"na",0.808,"na",0.0,0.0,0.0
1972,0.0,0.078,0.0,0.28,"na",0.0,0.0,0.0,7.013,0.0,2.252,0.165,0.0,10.85,0.022,0.0,1.031,0.165,1.786,7.21,0.0,1.798,2.144,13.103,0.717,"na",0.0,0.0,0.057,0.0,0.0,0.0,1.019,0.0,0.0,0.0,0.0,0.061,0.0,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807,0.249,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,1.257,0.227,0.0,0.0,0.272,0.113,0.0,0.0,"na",0.0,0.226,0.0,0.0,0.0,"na",0.175,0.035,0.0,"na",1.798,"na",0.0,0.0,0.0
1973,0.0,0.059,0.0,0.338,"na",0.0,0.116,0.0,7.514,0.0,2.394,0.17,0.0,12.093,0.024,0.0,1.156,0.17,1.835,7.735,0.0,2.472,2.275,14.487,0.751,"na",0.0,0.0,0.051,0.0,0.0,0.0,1.053,0.0,0.0,0.0,0.0,0.056,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.845,0.254,0.0,0.0,"na","na",0.161,0.0,0.0,0.0,1.243,0.23,0.0,0.0,0.295,0.2,0.0,0.0,"na",0.0,0.399,0.0,0.0,0.0,"na",0.197,0.029,0.0,"na",2.311,"na",0.0,0.0,0.0
1974,0.0,0.06,0.0,0.429,"na",0.0,0.108,0.0,7.92,0.0,2.518,0.175,0.0,13.888,0.006,0.0,1.206,0.175,2.496,8.133,0.0,3.213,2.389,16.406,0.785,"na",0.0,0.0,0.046,0.0,0.0,0.0,1.076,0.0,0.0,0.0,0.0,0.051,0.0,1.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245,0.308,0.0,0.0,"na","na",0.463,0.0,0.0,0.0,1.76,0.266,0.0,0.0,0.326,0.18,0.0,0.0,"na",0.0,0.357,0.0,0.0,0.0,"na",0.207,0.025,0.0,"na",2.75,"na",0.0,0.0,0.0
